[Tue Mar 31 21:21:56.120013 2015] [:error] [pid 1014] [client 99.254.9.30:50474] PHP Warning:  fopen(logs/log.txt): failed to open stream: Permission denied in /var/www/marchtennisclub.com/public_html/json-api/lib/general/base/Log4me.class.php on line 170
[Wed Apr 08 10:50:36.057102 2015] [:error] [pid 14791] [client 174.95.140.218:58179] PHP Warning:  error_log(../../testing.log): failed to open stream: Permission denied in /var/www/marchtennisclub.com/public_html/errortest.php on line 3
[Wed Apr 08 16:02:59.272021 2015] [:error] [pid 15327] [client 205.211.50.162:38822] script '/var/www/marchtennisclub.com/public_html/Events.php' not found or unable to stat, referer: http://marchtennisclub.com/index.php
[Wed Apr 08 16:03:24.976727 2015] [:error] [pid 15211] [client 205.211.52.161:48279] PHP Parse error:  syntax error, unexpected 'class' (T_CLASS), expecting ',' or ';' in /var/www/marchtennisclub.com/public_html/index.php on line 185
[Wed Apr 08 16:03:29.008288 2015] [:error] [pid 15211] [client 205.211.52.161:48279] PHP Parse error:  syntax error, unexpected 'class' (T_CLASS), expecting ',' or ';' in /var/www/marchtennisclub.com/public_html/index.php on line 185
[Thu Apr 09 10:57:51.984558 2015] [:error] [pid 19246] [client 205.211.52.161:10247] script '/var/www/marchtennisclub.com/public_html/SignUp.php' not found or unable to stat
[Thu Apr 09 10:57:53.311379 2015] [:error] [pid 19246] [client 205.211.52.161:10247] script '/var/www/marchtennisclub.com/public_html/SignUp.php' not found or unable to stat
[Thu Apr 09 10:57:55.170981 2015] [:error] [pid 19246] [client 205.211.52.161:10247] script '/var/www/marchtennisclub.com/public_html/SignUp.php' not found or unable to stat
[Thu Apr 09 10:58:03.373885 2015] [:error] [pid 19246] [client 205.211.52.161:10247] script '/var/www/marchtennisclub.com/public_html/SignUp.php' not found or unable to stat, referer: http://marchtennisclub.com/register.php
[Thu Apr 09 10:58:10.522075 2015] [:error] [pid 19179] [client 205.211.52.161:16260] script '/var/www/marchtennisclub.com/public_html/SignUp.php' not found or unable to stat, referer: http://marchtennisclub.com/register.php
[Thu Apr 09 11:00:41.102747 2015] [:error] [pid 19343] [client 99.245.231.208:60631] script '/var/www/marchtennisclub.com/public_html/SignUp.php' not found or unable to stat, referer: http://marchtennisclub.com/courts.php
[Thu Apr 09 11:02:08.921119 2015] [:error] [pid 18492] [client 205.211.52.161:32499] script '/var/www/marchtennisclub.com/public_html/SignUp.php' not found or unable to stat, referer: http://marchtennisclub.com/courts.php
[Thu Apr 09 11:04:01.852617 2015] [:error] [pid 19442] [client 205.211.52.161:16865] script '/var/www/marchtennisclub.com/public_html/SignUp.php' not found or unable to stat, referer: http://marchtennisclub.com/stringing.php
[Thu Apr 09 11:08:15.809280 2015] [:error] [pid 19496] [client 205.211.52.161:21137] script '/var/www/marchtennisclub.com/public_html/SignUp.php' not found or unable to stat, referer: http://marchtennisclub.com/stringing.php
[Thu Apr 09 11:24:23.400176 2015] [:error] [pid 19931] [client 205.211.52.161:59245] script '/var/www/marchtennisclub.com/public_html/aboutUs.php' not found or unable to stat, referer: http://marchtennisclub.com/register.php
[Thu Apr 09 11:24:36.240090 2015] [:error] [pid 19931] [client 205.211.52.161:59245] script '/var/www/marchtennisclub.com/public_html/SignUp.php' not found or unable to stat, referer: http://marchtennisclub.com/courts.php
[Thu Apr 09 11:29:56.481991 2015] [:error] [pid 19676] [client 205.211.52.161:52330] script '/var/www/marchtennisclub.com/public_html/SignUp.php' not found or unable to stat, referer: http://marchtennisclub.com/stringing.php
[Thu Apr 09 11:29:58.160324 2015] [:error] [pid 19676] [client 205.211.52.161:52330] script '/var/www/marchtennisclub.com/public_html/SignUp.php' not found or unable to stat
[Thu Apr 09 11:30:10.970503 2015] [:error] [pid 19930] [client 205.211.52.161:56627] script '/var/www/marchtennisclub.com/public_html/aboutUs.php' not found or unable to stat, referer: http://marchtennisclub.com/register.php
[Thu Apr 09 11:35:33.862027 2015] [:error] [pid 19757] [client 205.211.52.161:59580] script '/var/www/marchtennisclub.com/public_html/SignUp.php' not found or unable to stat, referer: http://marchtennisclub.com/courts.php
[Thu Apr 09 11:35:35.508033 2015] [:error] [pid 19757] [client 205.211.52.161:59580] script '/var/www/marchtennisclub.com/public_html/SignUp.php' not found or unable to stat
[Thu Apr 09 11:35:55.174910 2015] [:error] [pid 20067] [client 205.211.52.161:56488] script '/var/www/marchtennisclub.com/public_html/aboutUs.php' not found or unable to stat, referer: http://marchtennisclub.com/register.php
[Thu Apr 09 11:37:24.451375 2015] [:error] [pid 19589] [client 205.211.52.161:52948] script '/var/www/marchtennisclub.com/public_html/SignUp.php' not found or unable to stat, referer: http://marchtennisclub.com/courts.php
[Thu Apr 09 13:43:49.632765 2015] [:error] [pid 21461] [client 205.211.52.161:22810] script '/var/www/marchtennisclub.com/public_html/SignUp.php' not found or unable to stat, referer: http://marchtennisclub.com/about.php
[Thu Apr 09 14:11:39.398918 2015] [:error] [pid 21626] [client 205.211.52.162:52749] PHP Parse error:  syntax error, unexpected 'isset' (T_ISSET), expecting '(' in /var/www/marchtennisclub.com/public_html/courts.php on line 3
[Thu Apr 09 14:19:17.243601 2015] [:error] [pid 21791] [client 99.245.231.208:61085] PHP Notice:  Undefined index: start_time in /var/www/marchtennisclub.com/public_html/json-api/lib/PublicCourts.class.php on line 221, referer: http://marchtennisclub.com/courts.php
[Thu Apr 09 14:19:17.243977 2015] [:error] [pid 21791] [client 99.245.231.208:61085] PHP Notice:  Undefined index: end_time in /var/www/marchtennisclub.com/public_html/json-api/lib/PublicCourts.class.php on line 222, referer: http://marchtennisclub.com/courts.php
[Thu Apr 09 14:19:17.959238 2015] [:error] [pid 21791] [client 99.245.231.208:61085] PHP Notice:  Undefined index: start_time in /var/www/marchtennisclub.com/public_html/json-api/lib/PublicCourts.class.php on line 221, referer: http://marchtennisclub.com/courts.php
[Thu Apr 09 14:19:17.959277 2015] [:error] [pid 21791] [client 99.245.231.208:61085] PHP Notice:  Undefined index: end_time in /var/www/marchtennisclub.com/public_html/json-api/lib/PublicCourts.class.php on line 222, referer: http://marchtennisclub.com/courts.php
[Thu Apr 09 14:58:36.668560 2015] [:error] [pid 22462] [client 205.211.52.162:29699] PHP Notice:  Undefined index: permission_id in /var/www/marchtennisclub.com/public_html/json-api/lib/general/GenericData.class.php on line 173, referer: http://marchtennisclub.com/UnitTest/index.php
[Thu Apr 09 14:58:54.702521 2015] [:error] [pid 22265] [client 205.211.52.162:24904] PHP Notice:  Undefined index: permission_id in /var/www/marchtennisclub.com/public_html/json-api/lib/general/GenericData.class.php on line 173, referer: http://marchtennisclub.com/UnitTest/index.php
[Thu Apr 09 14:59:11.672270 2015] [:error] [pid 22326] [client 205.211.52.162:27486] PHP Notice:  Undefined index: permission_id in /var/www/marchtennisclub.com/public_html/json-api/lib/general/GenericData.class.php on line 173, referer: http://marchtennisclub.com/UnitTest/index.php
[Thu Apr 09 15:46:21.695003 2015] [:error] [pid 23237] [client 205.211.52.162:4215] PHP Notice:  Undefined index: start_time in /var/www/marchtennisclub.com/public_html/json-api/lib/PublicCourts.class.php on line 229, referer: http://localhost:8888/MTC-Live/courts.php
[Thu Apr 09 15:46:21.695549 2015] [:error] [pid 23237] [client 205.211.52.162:4215] PHP Notice:  Undefined index: end_time in /var/www/marchtennisclub.com/public_html/json-api/lib/PublicCourts.class.php on line 230, referer: http://localhost:8888/MTC-Live/courts.php
[Thu Apr 09 15:46:21.945535 2015] [:error] [pid 23237] [client 205.211.52.162:4215] PHP Notice:  Undefined index: start_time in /var/www/marchtennisclub.com/public_html/json-api/lib/PublicCourts.class.php on line 229, referer: http://localhost:8888/MTC-Live/courts.php
[Thu Apr 09 15:46:21.945607 2015] [:error] [pid 23237] [client 205.211.52.162:4215] PHP Notice:  Undefined index: end_time in /var/www/marchtennisclub.com/public_html/json-api/lib/PublicCourts.class.php on line 230, referer: http://localhost:8888/MTC-Live/courts.php
[Thu Apr 09 16:59:35.122050 2015] [:error] [pid 24507] [client 99.245.231.208:63374] PHP Notice:  Undefined index: event_id in /var/www/marchtennisclub.com/public_html/json-api/lib/general/GenericData.class.php on line 75, referer: http://marchtennisclub.com/UnitTest/
[Thu Apr 09 17:31:56.003013 2015] [:error] [pid 25179] [client 205.211.52.161:5523] PHP Notice:  Undefined index: start_time in /var/www/marchtennisclub.com/public_html/json-api/lib/PublicCourts.class.php on line 229, referer: http://marchtennisclub.com/courts.php
[Thu Apr 09 17:31:56.003107 2015] [:error] [pid 25179] [client 205.211.52.161:5523] PHP Notice:  Undefined index: end_time in /var/www/marchtennisclub.com/public_html/json-api/lib/PublicCourts.class.php on line 230, referer: http://marchtennisclub.com/courts.php
[Thu Apr 09 17:50:01.780348 2015] [:error] [pid 25613] [client 205.211.52.162:9726] PHP Notice:  Undefined index: start_time in /var/www/marchtennisclub.com/public_html/json-api/lib/PublicCourts.class.php on line 229, referer: http://marchtennisclub.com/courts.php
[Thu Apr 09 17:50:01.780978 2015] [:error] [pid 25613] [client 205.211.52.162:9726] PHP Notice:  Undefined index: end_time in /var/www/marchtennisclub.com/public_html/json-api/lib/PublicCourts.class.php on line 230, referer: http://marchtennisclub.com/courts.php
[Thu Apr 09 19:04:59.002034 2015] [:error] [pid 26274] [client 205.211.50.161:57690] PHP Warning:  getimagesize(http://clients.edumedia.ca/to_be/MTC/img/mainLogo.png): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\r\n in /var/www/marchtennisclub.com/public_html/kirk/private/Email.class.php on line 80
[Thu Apr 09 19:04:59.002276 2015] [:error] [pid 26274] [client 205.211.50.161:57690] PHP Warning:  Division by zero in /var/www/marchtennisclub.com/public_html/kirk/private/Email.class.php on line 83
[Thu Apr 09 19:04:59.002305 2015] [:error] [pid 26274] [client 205.211.50.161:57690] PHP Warning:  Division by zero in /var/www/marchtennisclub.com/public_html/kirk/private/Email.class.php on line 88
[Thu Apr 09 19:10:43.264478 2015] [:error] [pid 26408] [client 205.211.50.161:10632] PHP Fatal error:  Call to undefined method email::picResize() in /var/www/marchtennisclub.com/public_html/kirk/private/Email.class.php on line 158
[Thu Apr 09 22:20:21.419753 2015] [:error] [pid 27653] [client 205.211.50.161:17074] PHP Fatal error:  Uncaught exception 'PDOException' with message 'There is no active transaction' in /var/www/marchtennisclub.com/public_html/json-api/lib/PublicMtcMembers.class.php:91\nStack trace:\n#0 /var/www/marchtennisclub.com/public_html/json-api/lib/PublicMtcMembers.class.php(91): PDO->commit()\n#1 /var/www/marchtennisclub.com/public_html/json-api/index.php(66): MtcMemberSecure->create(Array)\n#2 {main}\n  thrown in /var/www/marchtennisclub.com/public_html/json-api/lib/PublicMtcMembers.class.php on line 91, referer: http://marchtennisclub.com/register.php
[Thu Apr 09 22:44:56.520801 2015] [:error] [pid 27667] [client 205.211.50.161:54600] PHP Warning:  require(kirk/private/DB.class.php): failed to open stream: No such file or directory in /var/www/marchtennisclub.com/public_html/confirmemail.php on line 10
[Thu Apr 09 22:44:56.521170 2015] [:error] [pid 27667] [client 205.211.50.161:54600] PHP Fatal error:  require(): Failed opening required 'kirk/private/DB.class.php' (include_path='.:/usr/share/pear:/usr/share/php') in /var/www/marchtennisclub.com/public_html/confirmemail.php on line 10
[Thu Apr 09 22:46:17.156226 2015] [:error] [pid 27683] [client 205.211.50.161:18227] PHP Notice:  Undefined variable: db in /var/www/marchtennisclub.com/public_html/confirmemail.php on line 74
[Thu Apr 09 22:46:17.156321 2015] [:error] [pid 27683] [client 205.211.50.161:18227] PHP Fatal error:  Call to a member function CloseConnection() on a non-object in /var/www/marchtennisclub.com/public_html/confirmemail.php on line 74
[Fri Apr 10 09:24:30.554897 2015] [:error] [pid 29012] [client 205.211.52.161:29521] PHP Notice:  Undefined index: start_time in /var/www/marchtennisclub.com/public_html/json-api/lib/PublicCourts.class.php on line 229, referer: http://marchtennisclub.com/courts.php
[Fri Apr 10 09:24:30.555075 2015] [:error] [pid 29012] [client 205.211.52.161:29521] PHP Notice:  Undefined index: end_time in /var/www/marchtennisclub.com/public_html/json-api/lib/PublicCourts.class.php on line 230, referer: http://marchtennisclub.com/courts.php
[Fri Apr 10 09:24:40.816963 2015] [:error] [pid 29069] [client 205.211.52.161:35470] PHP Notice:  Undefined index: start_time in /var/www/marchtennisclub.com/public_html/json-api/lib/PublicCourts.class.php on line 229, referer: http://marchtennisclub.com/courts.php
[Fri Apr 10 09:24:40.817012 2015] [:error] [pid 29069] [client 205.211.52.161:35470] PHP Notice:  Undefined index: end_time in /var/www/marchtennisclub.com/public_html/json-api/lib/PublicCourts.class.php on line 230, referer: http://marchtennisclub.com/courts.php
[Fri Apr 10 09:24:41.353706 2015] [:error] [pid 29069] [client 205.211.52.161:35470] PHP Notice:  Undefined index: start_time in /var/www/marchtennisclub.com/public_html/json-api/lib/PublicCourts.class.php on line 229, referer: http://marchtennisclub.com/courts.php
[Fri Apr 10 09:24:41.353747 2015] [:error] [pid 29069] [client 205.211.52.161:35470] PHP Notice:  Undefined index: end_time in /var/www/marchtennisclub.com/public_html/json-api/lib/PublicCourts.class.php on line 230, referer: http://marchtennisclub.com/courts.php
[Fri Apr 10 09:24:42.087441 2015] [:error] [pid 29069] [client 205.211.52.161:35470] PHP Notice:  Undefined index: start_time in /var/www/marchtennisclub.com/public_html/json-api/lib/PublicCourts.class.php on line 229, referer: http://marchtennisclub.com/courts.php
[Fri Apr 10 09:24:42.087489 2015] [:error] [pid 29069] [client 205.211.52.161:35470] PHP Notice:  Undefined index: end_time in /var/www/marchtennisclub.com/public_html/json-api/lib/PublicCourts.class.php on line 230, referer: http://marchtennisclub.com/courts.php
[Fri Apr 10 10:37:05.690880 2015] [:error] [pid 29331] [client 205.211.52.161:5209] script '/var/www/marchtennisclub.com/public_html/SignUp.php' not found or unable to stat, referer: http://marchtennisclub.com/courts.php
[Sat Apr 11 15:59:55.161474 2015] [:error] [pid 30306] [client 174.95.140.218:52302] script '/var/www/marchtennisclub.com/public_html/SignUp.php' not found or unable to stat, referer: http://marchtennisclub.com/about.php
[Mon Apr 13 10:55:36.977638 2015] [:error] [pid 31106] [client 174.95.140.218:61189] script '/var/www/marchtennisclub.com/public_html/SignUp.php' not found or unable to stat, referer: http://marchtennisclub.com/courts.php
[Mon Apr 13 13:57:57.263421 2015] [:error] [pid 31808] [client 174.95.140.218:57043] Type: ErrorException, Message: Missing argument 2 for validateEmail(), called in /var/www/marchtennisclub.com/public_html/kirk/assets/server.php on line 242 and defined, File: /var/www/marchtennisclub.com/public_html/kirk/private/global_functions.php, Line: 103, referer: http://marchtennisclub.com/forgotpassword.php
[Mon Apr 13 13:58:08.282715 2015] [:error] [pid 31742] [client 174.95.140.218:57055] Type: ErrorException, Message: Missing argument 2 for validateEmail(), called in /var/www/marchtennisclub.com/public_html/kirk/assets/server.php on line 242 and defined, File: /var/www/marchtennisclub.com/public_html/kirk/private/global_functions.php, Line: 103, referer: http://marchtennisclub.com/forgotpassword.php
